Locations of bus and train stops of station-visits,time of day of station-visits,action at this station,number of station-visits per day
Blk 229,15:00,alighting,35.483870967741936
Blk 229,15:00,boarding,29.032258064516128
Blk 229,15:30,alighting,61.29032258064516
Blk 229,15:30,boarding,37.096774193548384
Blk 229,16:00,alighting,59.67741935483871
Blk 229,16:00,boarding,19.35483870967742
Blk 229,16:00,interchanging,1.6129032258064515
Blk 229,16:30,alighting,67.74193548387096
Blk 229,16:30,boarding,25.806451612903224
Blk 229,16:30,interchanging,1.6129032258064515
Blk 229,17:00,alighting,53.225806451612904
Blk 229,17:00,boarding,27.419354838709676
Blk 229,17:30,alighting,67.74193548387096
Blk 229,17:30,boarding,29.032258064516128
Blk 229,17:30,interchanging,1.6129032258064515
Blk 229,18:00,alighting,93.54838709677419
Blk 229,18:00,boarding,35.483870967741936
Blk 229,18:00,interchanging,1.6129032258064515
Blk 229,18:30,alighting,91.93548387096774
Blk 229,18:30,boarding,35.483870967741936
Blk 229,18:30,interchanging,1.6129032258064515
Blk 229,19:00,alighting,120.96774193548387
Blk 229,19:00,boarding,30.64516129032258
Blk 229,19:00,interchanging,1.6129032258064515
Blk 229,19:30,alighting,96.7741935483871
Blk 229,19:30,boarding,24.193548387096776
Blk 229,20:00,alighting,85.48387096774194
Blk 229,20:00,boarding,33.87096774193548
Blk 229,20:00,interchanging,1.6129032258064515
Blk 229,20:30,alighting,75.80645161290323
Blk 229,20:30,boarding,38.70967741935484
Blk 229,21:00,alighting,69.35483870967742
Blk 229,21:00,boarding,51.61290322580645
Blk 229,21:30,alighting,53.225806451612904
Blk 229,21:30,boarding,22.580645161290324
Blk 229,22:00,alighting,51.61290322580645
Blk 229,22:00,boarding,16.129032258064516
Blk 229,22:00,interchanging,1.6129032258064515
Blk 229,22:30,alighting,43.54838709677419
Blk 229,22:30,boarding,9.67741935483871
Blk 229,22:30,interchanging,1.6129032258064515
Blk 229,23:00,alighting,40.32258064516129
Blk 229,23:00,boarding,3.225806451612903
Blk 229,23:30,alighting,33.87096774193548
Blk 229,23:30,boarding,6.451612903225806
Blk 239,00:00,alighting,14.516129032258064
Blk 239,00:00,boarding,1.6129032258064515
Blk 239,00:30,alighting,11.290322580645162
Blk 239,01:00,alighting,3.225806451612903
Blk 239,05:30,alighting,3.225806451612903
Blk 239,05:30,boarding,22.580645161290324
Blk 239,05:30,interchanging,1.6129032258064515
Blk 239,06:00,alighting,9.67741935483871
Blk 239,06:00,boarding,25.806451612903224
Blk 239,06:00,interchanging,1.6129032258064515
Blk 239,06:30,alighting,48.38709677419355
Blk 239,06:30,boarding,66.12903225806451
Blk 239,07:00,alighting,53.225806451612904
Blk 239,07:00,boarding,50
Blk 239,07:00,interchanging,1.6129032258064515
Blk 239,07:30,alighting,33.87096774193548
Blk 239,07:30,boarding,51.61290322580645
Blk 239,07:30,interchanging,3.225806451612903
Blk 239,08:00,alighting,17.741935483870968
Blk 239,08:00,boarding,45.16129032258065
Blk 239,08:30,alighting,35.483870967741936
Blk 239,08:30,boarding,27.419354838709676
Blk 239,08:30,interchanging,1.6129032258064515
Blk 239,09:00,alighting,24.193548387096776
Blk 239,09:00,boarding,25.806451612903224
Blk 239,09:30,alighting,19.35483870967742
Blk 239,09:30,boarding,22.580645161290324
Blk 239,10:00,alighting,22.580645161290324
Blk 239,10:00,boarding,12.903225806451612
Blk 239,10:30,alighting,17.741935483870968
Blk 239,10:30,boarding,19.35483870967742
Blk 239,11:00,alighting,43.54838709677419
Blk 239,11:00,boarding,25.806451612903224
Blk 239,11:00,interchanging,1.6129032258064515
Blk 239,11:30,alighting,16.129032258064516
Blk 239,11:30,boarding,29.032258064516128
Blk 239,12:00,alighting,12.903225806451612
Blk 239,12:00,boarding,20.967741935483872
Blk 239,12:30,alighting,20.967741935483872
Blk 239,12:30,boarding,14.516129032258064
Blk 239,12:30,interchanging,1.6129032258064515
Blk 239,13:00,alighting,25.806451612903224
Blk 239,13:00,boarding,46.774193548387096
Blk 239,13:30,alighting,53.225806451612904
Blk 239,13:30,boarding,53.225806451612904
Blk 239,14:00,alighting,48.38709677419355
Blk 239,14:00,boarding,61.29032258064516
Blk 239,14:30,alighting,43.54838709677419
Blk 239,14:30,boarding,30.64516129032258
Blk 239,15:00,alighting,22.580645161290324
Blk 239,15:00,boarding,61.29032258064516
Blk 239,15:00,interchanging,3.225806451612903
Blk 239,15:30,alighting,45.16129032258065
Blk 239,15:30,boarding,35.483870967741936
Blk 239,16:00,alighting,61.29032258064516
Blk 239,16:00,boarding,40.32258064516129
Blk 239,16:00,interchanging,1.6129032258064515
Blk 239,16:30,alighting,53.225806451612904
Blk 239,16:30,boarding,46.774193548387096
Blk 239,17:00,alighting,61.29032258064516
Blk 239,17:00,boarding,33.87096774193548
Blk 239,17:00,interchanging,1.6129032258064515
Blk 239,17:30,alighting,83.87096774193549
Blk 239,17:30,boarding,59.67741935483871
Blk 239,18:00,alighting,79.03225806451613
Blk 239,18:00,boarding,56.45161290322581
Blk 239,18:00,interchanging,3.225806451612903
Blk 239,18:30,alighting,108.06451612903226
Blk 239,18:30,boarding,32.25806451612903
Blk 239,18:30,interchanging,3.225806451612903
Blk 239,19:00,alighting,98.38709677419355
Blk 239,19:00,boarding,19.35483870967742
Blk 239,19:00,interchanging,1.6129032258064515
Blk 239,19:30,alighting,90.3225806451613
Blk 239,19:30,boarding,29.032258064516128
Blk 239,19:30,interchanging,1.6129032258064515
Blk 239,20:00,alighting,72.58064516129032
Blk 239,20:00,boarding,24.193548387096776
Blk 239,20:30,alighting,75.80645161290323
Blk 239,20:30,boarding,14.516129032258064
Blk 239,21:00,alighting,54.83870967741935
Blk 239,21:00,boarding,17.741935483870968
Blk 239,21:00,interchanging,1.6129032258064515
Blk 239,21:30,alighting,87.09677419354838
Blk 239,21:30,boarding,38.70967741935484
Blk 239,22:00,alighting,77.41935483870968
Blk 239,22:00,boarding,27.419354838709676
Blk 239,22:00,interchanging,1.6129032258064515
Blk 239,22:30,alighting,75.80645161290323
Blk 239,22:30,boarding,20.967741935483872
Blk 239,23:00,alighting,62.903225806451616
Blk 239,23:00,boarding,4.838709677419355
Blk 239,23:30,alighting,53.225806451612904
Blk 239,23:30,boarding,6.451612903225806
Blk 241,00:00,alighting,4.838709677419355
Blk 241,00:00,boarding,1.6129032258064515
Blk 241,00:00,interchanging,1.6129032258064515
Blk 241,05:30,boarding,1.6129032258064515
Blk 241,06:00,alighting,3.225806451612903
Blk 241,06:00,boarding,25.806451612903224
Blk 241,06:30,alighting,27.419354838709676
Blk 241,06:30,boarding,46.774193548387096
Blk 241,07:00,alighting,33.87096774193548
Blk 241,07:00,boarding,27.419354838709676
Blk 241,07:00,interchanging,1.6129032258064515
Blk 241,07:30,alighting,9.67741935483871
Blk 241,07:30,boarding,50
Blk 241,07:30,interchanging,1.6129032258064515
Blk 241,08:00,alighting,6.451612903225806
Blk 241,08:00,boarding,41.935483870967744
Blk 241,08:00,interchanging,9.67741935483871
Blk 241,08:30,alighting,12.903225806451612
Blk 241,08:30,boarding,40.32258064516129
Blk 241,09:00,alighting,20.967741935483872
Blk 241,09:00,boarding,22.580645161290324
Blk 241,09:00,interchanging,4.838709677419355
Blk 241,09:30,alighting,16.129032258064516
Blk 241,09:30,boarding,11.290322580645162
Blk 241,09:30,interchanging,3.225806451612903
Blk 241,10:00,alighting,17.741935483870968
Blk 241,10:00,boarding,19.35483870967742
Blk 241,10:30,alighting,6.451612903225806
Blk 241,10:30,boarding,25.806451612903224
Blk 241,10:30,interchanging,3.225806451612903
Blk 241,11:00,alighting,14.516129032258064
Blk 241,11:00,boarding,8.064516129032258
Blk 241,11:00,interchanging,3.225806451612903
Blk 241,11:30,alighting,22.580645161290324
Blk 241,11:30,boarding,22.580645161290324
Blk 241,12:00,alighting,16.129032258064516
Blk 241,12:00,boarding,19.35483870967742
Blk 241,12:00,interchanging,3.225806451612903
Blk 241,12:30,alighting,22.580645161290324
Blk 241,12:30,boarding,24.193548387096776
Blk 241,13:00,alighting,22.580645161290324
Blk 241,13:00,boarding,104.83870967741936
Blk 241,13:00,interchanging,4.838709677419355
Blk 241,13:30,alighting,12.903225806451612
Blk 241,13:30,boarding,53.225806451612904
Blk 241,13:30,interchanging,4.838709677419355
Blk 241,14:00,alighting,27.419354838709676
Blk 241,14:00,boarding,32.25806451612903
Blk 241,14:00,interchanging,4.838709677419355
Blk 241,14:30,alighting,22.580645161290324
Blk 241,14:30,boarding,37.096774193548384
Blk 241,14:30,interchanging,3.225806451612903
Blk 241,15:00,alighting,20.967741935483872
Blk 241,15:00,boarding,45.16129032258065
Blk 241,15:00,interchanging,4.838709677419355
Blk 241,15:30,alighting,29.032258064516128
Blk 241,15:30,boarding,87.09677419354838
Blk 241,15:30,interchanging,6.451612903225806
Blk 241,16:00,alighting,27.419354838709676
Blk 241,16:00,boarding,51.61290322580645
Blk 241,16:00,interchanging,3.225806451612903
Blk 241,16:30,alighting,24.193548387096776
Blk 241,16:30,boarding,35.483870967741936
Blk 241,16:30,interchanging,4.838709677419355
Blk 241,17:00,alighting,33.87096774193548
Blk 241,17:00,boarding,51.61290322580645
Blk 241,17:00,interchanging,4.838709677419355
Blk 241,17:30,alighting,30.64516129032258
Blk 241,17:30,boarding,51.61290322580645
Blk 241,17:30,interchanging,8.064516129032258
Blk 241,18:00,alighting,35.483870967741936
Blk 241,18:00,boarding,53.225806451612904
Blk 241,18:00,interchanging,4.838709677419355
Blk 241,18:30,alighting,53.225806451612904
Blk 241,18:30,boarding,35.483870967741936
Blk 241,18:30,interchanging,8.064516129032258
Blk 241,19:00,alighting,37.096774193548384
Blk 241,19:00,boarding,29.032258064516128
Blk 241,19:00,interchanging,8.064516129032258
Blk 241,19:30,alighting,40.32258064516129
Blk 241,19:30,boarding,17.741935483870968
Blk 241,19:30,interchanging,8.064516129032258
Blk 241,20:00,alighting,40.32258064516129
Blk 241,20:00,boarding,11.290322580645162
Blk 241,20:00,interchanging,4.838709677419355
Blk 241,20:30,alighting,25.806451612903224
Blk 241,20:30,boarding,14.516129032258064
Blk 241,20:30,interchanging,3.225806451612903
Blk 241,21:00,alighting,22.580645161290324
Blk 241,21:00,boarding,16.129032258064516
Blk 241,21:00,interchanging,1.6129032258064515
Blk 241,21:30,alighting,30.64516129032258
Blk 241,21:30,boarding,20.967741935483872
Blk 241,21:30,interchanging,3.225806451612903
Blk 241,22:00,alighting,14.516129032258064
Blk 241,22:00,boarding,16.129032258064516
Blk 241,22:00,interchanging,6.451612903225806
Blk 241,22:30,alighting,17.741935483870968
Blk 241,22:30,boarding,9.67741935483871
Blk 241,22:30,interchanging,3.225806451612903
Blk 241,23:00,alighting,12.903225806451612
Blk 241,23:00,boarding,6.451612903225806
Blk 241,23:30,alighting,9.67741935483871
Blk 241,23:30,interchanging,1.6129032258064515
Blk 246,00:00,alighting,4.838709677419355
Blk 246,00:00,boarding,3.225806451612903
Blk 246,00:30,alighting,3.225806451612903
Blk 246,01:00,alighting,1.6129032258064515
Blk 246,05:00,boarding,4.838709677419355
Blk 246,05:30,boarding,12.903225806451612
Blk 246,06:00,alighting,4.838709677419355
Blk 246,06:00,boarding,33.87096774193548
Blk 246,06:30,alighting,79.03225806451613
Blk 246,06:30,boarding,67.74193548387096
Blk 246,07:00,alighting,64.51612903225806
Blk 246,07:00,boarding,116.12903225806451
Blk 246,07:00,interchanging,4.838709677419355
Blk 246,07:30,alighting,20.967741935483872
Blk 246,07:30,boarding,120.96774193548387
Blk 246,08:00,alighting,22.580645161290324
Blk 246,08:00,boarding,117.74193548387096
Blk 246,08:00,interchanging,1.6129032258064515
Blk 246,08:30,alighting,20.967741935483872
Blk 246,08:30,boarding,66.12903225806451
Blk 246,09:00,alighting,20.967741935483872
Blk 246,09:00,boarding,53.225806451612904
Blk 246,09:30,alighting,16.129032258064516
Blk 246,09:30,boarding,54.83870967741935
Blk 246,10:00,alighting,14.516129032258064
Blk 246,10:00,boarding,58.064516129032256
Blk 246,10:00,interchanging,1.6129032258064515
Blk 246,10:30,alighting,24.193548387096776
Blk 246,10:30,boarding,61.29032258064516
Blk 246,11:00,alighting,29.032258064516128
Blk 246,11:00,boarding,35.483870967741936
Blk 246,11:00,interchanging,1.6129032258064515
Blk 246,11:30,alighting,22.580645161290324
Blk 246,11:30,boarding,50
Blk 246,12:00,alighting,30.64516129032258
Blk 246,12:00,boarding,50
Blk 246,12:00,interchanging,1.6129032258064515
Blk 246,12:30,alighting,19.35483870967742
Blk 246,12:30,boarding,61.29032258064516
Blk 246,12:30,interchanging,1.6129032258064515
Blk 246,13:00,alighting,41.935483870967744
Blk 246,13:00,boarding,80.64516129032258
Blk 246,13:30,alighting,27.419354838709676
Blk 246,13:30,boarding,61.29032258064516
Blk 246,14:00,alighting,25.806451612903224
Blk 246,14:00,boarding,72.58064516129032
Blk 246,14:30,alighting,32.25806451612903
Blk 246,14:30,boarding,59.67741935483871
Blk 246,15:00,alighting,24.193548387096776
Blk 246,15:00,boarding,75.80645161290323
Blk 246,15:00,interchanging,1.6129032258064515
Blk 246,15:30,alighting,35.483870967741936
Blk 246,15:30,boarding,62.903225806451616
Blk 246,15:30,interchanging,1.6129032258064515
Blk 246,16:00,alighting,27.419354838709676
Blk 246,16:00,boarding,64.51612903225806
Blk 246,16:30,alighting,24.193548387096776
Blk 246,16:30,boarding,50
Blk 246,17:00,alighting,37.096774193548384
Blk 246,17:00,boarding,58.064516129032256
Blk 246,17:00,interchanging,1.6129032258064515
Blk 246,17:30,alighting,33.87096774193548
Blk 246,17:30,boarding,64.51612903225806
Blk 246,18:00,alighting,40.32258064516129
Blk 246,18:00,boarding,51.61290322580645
Blk 246,18:00,interchanging,3.225806451612903
Blk 246,18:30,alighting,45.16129032258065
Blk 246,18:30,boarding,53.225806451612904
Blk 246,19:00,alighting,46.774193548387096
Blk 246,19:00,boarding,45.16129032258065
Blk 246,19:30,alighting,20.967741935483872
Blk 246,19:30,boarding,43.54838709677419
Blk 246,19:30,interchanging,1.6129032258064515
Blk 246,20:00,alighting,59.67741935483871
Blk 246,20:00,boarding,37.096774193548384
Blk 246,20:00,interchanging,1.6129032258064515
Blk 246,20:30,alighting,12.903225806451612
Blk 246,20:30,boarding,29.032258064516128
Blk 246,21:00,alighting,16.129032258064516
Blk 246,21:00,boarding,24.193548387096776
Blk 246,21:30,alighting,25.806451612903224
Blk 246,21:30,boarding,19.35483870967742
Blk 246,22:00,alighting,11.290322580645162
Blk 246,22:00,boarding,9.67741935483871
Blk 246,22:30,alighting,20.967741935483872
Blk 246,22:30,boarding,17.741935483870968
Blk 246,23:00,alighting,9.67741935483871
Blk 246,23:00,boarding,4.838709677419355
Blk 246,23:30,alighting,8.064516129032258
Blk 246,23:30,boarding,3.225806451612903
Blk 246,23:30,interchanging,1.6129032258064515
Blk 252,00:00,alighting,1.6129032258064515
Blk 252,00:00,interchanging,1.6129032258064515
Blk 252,00:30,alighting,1.6129032258064515
Blk 252,00:30,boarding,1.6129032258064515
Blk 252,01:00,alighting,1.6129032258064515
Blk 252,05:00,boarding,1.6129032258064515
Blk 252,05:30,alighting,4.838709677419355
Blk 252,05:30,boarding,14.516129032258064
Blk 252,06:00,alighting,24.193548387096776
Blk 252,06:00,boarding,33.87096774193548
Blk 252,06:30,alighting,6.451612903225806
Blk 252,06:30,boarding,37.096774193548384
Blk 252,07:00,alighting,14.516129032258064
Blk 252,07:00,boarding,53.225806451612904
Blk 252,07:00,interchanging,3.225806451612903
Blk 252,07:30,alighting,29.032258064516128
Blk 252,07:30,boarding,79.03225806451613
Blk 252,07:30,interchanging,1.6129032258064515
Blk 252,08:00,alighting,58.064516129032256
Blk 252,08:00,boarding,66.12903225806451
Blk 252,08:00,interchanging,4.838709677419355
Blk 252,08:30,alighting,72.58064516129032
Blk 252,08:30,boarding,79.03225806451613
Blk 252,08:30,interchanging,1.6129032258064515
Blk 252,09:00,alighting,66.12903225806451
Blk 252,09:00,boarding,91.93548387096774
Blk 252,09:00,interchanging,4.838709677419355
Blk 252,09:30,alighting,45.16129032258065
Blk 252,09:30,boarding,66.12903225806451
Blk 252,10:00,alighting,72.58064516129032
Blk 252,10:00,boarding,114.51612903225806
Blk 252,10:00,interchanging,4.838709677419355
Blk 252,10:30,alighting,66.12903225806451
Blk 252,10:30,boarding,119.35483870967742
Blk 252,10:30,interchanging,4.838709677419355
Blk 252,11:00,alighting,50
Blk 252,11:00,boarding,79.03225806451613
Blk 252,11:00,interchanging,3.225806451612903
Blk 252,11:30,alighting,53.225806451612904
Blk 252,11:30,boarding,66.12903225806451
Blk 252,12:00,alighting,50
Blk 252,12:00,boarding,74.19354838709677
Blk 252,12:00,interchanging,6.451612903225806
Blk 252,12:30,alighting,43.54838709677419
Blk 252,12:30,boarding,62.903225806451616
Blk 252,12:30,interchanging,3.225806451612903
Blk 252,13:00,alighting,32.25806451612903
Blk 252,13:00,boarding,58.064516129032256
Blk 252,13:30,alighting,30.64516129032258
Blk 252,13:30,boarding,56.45161290322581
Blk 252,13:30,interchanging,1.6129032258064515
Blk 252,14:00,alighting,25.806451612903224
Blk 252,14:00,boarding,62.903225806451616
Blk 252,14:00,interchanging,1.6129032258064515
Blk 252,14:30,alighting,35.483870967741936
Blk 252,14:30,boarding,64.51612903225806
Blk 252,14:30,interchanging,3.225806451612903
Blk 252,15:00,alighting,32.25806451612903
Blk 252,15:00,boarding,30.64516129032258
Blk 252,15:00,interchanging,1.6129032258064515
Blk 252,15:30,alighting,37.096774193548384
Blk 252,15:30,boarding,45.16129032258065
Blk 252,15:30,interchanging,3.225806451612903
Blk 252,16:00,alighting,19.35483870967742
Blk 252,16:00,boarding,46.774193548387096
Blk 252,16:30,alighting,24.193548387096776
Blk 252,16:30,boarding,40.32258064516129
Blk 252,17:00,alighting,32.25806451612903
Blk 252,17:00,boarding,64.51612903225806
Blk 252,17:00,interchanging,1.6129032258064515
Blk 252,17:30,alighting,46.774193548387096
Blk 252,17:30,boarding,61.29032258064516
Blk 252,17:30,interchanging,1.6129032258064515
Blk 252,18:00,alighting,46.774193548387096
Blk 252,18:00,boarding,58.064516129032256
Blk 252,18:30,alighting,48.38709677419355
Blk 252,18:30,boarding,46.774193548387096
Blk 252,18:30,interchanging,3.225806451612903
Blk 252,19:00,alighting,72.58064516129032
Blk 252,19:00,boarding,38.70967741935484
Blk 252,19:00,interchanging,4.838709677419355
Blk 252,19:30,alighting,45.16129032258065
Blk 252,19:30,boarding,43.54838709677419
Blk 252,19:30,interchanging,1.6129032258064515
Blk 252,20:00,alighting,45.16129032258065
Blk 252,20:00,boarding,37.096774193548384
Blk 252,20:00,interchanging,8.064516129032258
Blk 252,20:30,alighting,20.967741935483872
Blk 252,20:30,boarding,32.25806451612903
Blk 252,21:00,alighting,11.290322580645162
Blk 252,21:00,boarding,40.32258064516129
Blk 252,21:00,interchanging,1.6129032258064515
Blk 252,21:30,alighting,12.903225806451612
Blk 252,21:30,boarding,20.967741935483872
Blk 252,22:00,alighting,14.516129032258064
